name,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,GW,predicted_goals
Josh Dasilva,Brentford,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,103.76190476190476,0.0,0.0,0.0,0.0,0.0,11.238095238095237,0.0,0.0,0.0,0.0,11.0,0.0,520.0,0.0,1.5238095238095237,2.142857142857143,0.0,0.0,-34.0,15.095238095238095,49.095238095238095,48.476190476190474,0.0,31,0.001
Jadon Sancho,Man Utd,0.7666666666666666,0.0,0.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,13.666666666666666,0.0,0.0,0.0,0.0,0.0,8.666666666666666,0.0,0.0,0.0,0.0,2.0,0.0,28125.0,0.0,1.3333333333333333,1.0,0.0,0.0,-5558.0,914.0,6472.0,64.0,0.0,31,0.001
Sam Johnstone,Crystal Palace,1.1,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,1.5,0.0,42308.5,0.0,1.5,1.0,0.0,0.0,-2875.5,306.0,3181.5,45.0,0.0,31,0.001
Jonny Evans,Man Utd,0.5285714285714286,0.0,0.14285714285714285,2.9523809523809526,0.047619047619047616,0.19523809523809527,371.0,0.0009523809523809524,0.0047619047619047615,0.0038095238095238095,0.12476190476190477,105.95238095238095,0.09523809523809523,0.0,0.29047619047619044,2.4285714285714284,13.714285714285714,10.714285714285714,0.0,0.0,0.0,0.0,11.0,0.0,11785.761904761905,0.14285714285714285,1.2857142857142858,1.3333333333333333,0.2857142857142857,0.6666666666666666,-338.3809523809524,418.04761904761904,756.4285714285714,44.095238095238095,0.047619047619047616,31,0.001
Timothy Castagne,Fulham,0.6904761904761905,0.047619047619047616,0.0,3.6666666666666665,0.047619047619047616,3.7142857142857144,244.0,0.012857142857142859,0.018571428571428572,0.005714285714285714,0.4457142857142857,105.0952380952381,0.6190476190476191,0.0,1.3904761904761904,7.038095238095239,29.904761904761905,10.952380952380953,0.0,0.0,0.0,0.0,11.0,0.0,130905.0,0.2857142857142857,1.4761904761904763,1.4761904761904763,3.0476190476190474,0.9047619047619048,-3349.1428571428573,9003.0,12352.142857142857,42.57142857142857,0.047619047619047616,31,0.001
Tariq Lamptey,Brighton,0.9952380952380951,0.09523809523809523,0.047619047619047616,2.619047619047619,0.0,2.3000000000000003,131.0,0.01,0.021904761904761903,0.011904761904761904,0.31333333333333335,103.66666666666667,0.5238095238095238,0.09523809523809523,1.0380952380952382,6.6,16.523809523809526,10.285714285714286,0.0,0.0,0.0,0.0,11.0,0.0,28150.809523809523,0.19047619047619047,1.4761904761904763,1.4285714285714286,1.4761904761904763,1.1428571428571428,655.9047619047619,3184.5714285714284,2528.6666666666665,44.38095238095238,0.0,31,0.001
Ola Aina,Nott'm Forest,4.3,0.0,0.7142857142857143,17.142857142857142,0.42857142857142855,6.785714285714286,422.0,0.056666666666666664,0.08333333333333333,0.02666666666666667,1.0757142857142856,106.47619047619048,0.9047619047619048,0.09523809523809523,2.7333333333333334,17.752380952380953,86.80952380952381,10.761904761904763,0.0,0.0,0.0,0.0,11.0,0.0,1169665.238095238,1.0,1.2380952380952381,1.1428571428571428,2.8095238095238093,4.619047619047619,121008.90476190476,166440.2857142857,45431.380952380954,47.285714285714285,0.09523809523809523,31,0.001
Taiwo Awoniyi,Nott'm Forest,0.7857142857142857,0.0,0.0,2.857142857142857,0.0,1.1238095238095238,424.0,0.004285714285714286,0.08428571428571428,0.08,0.13999999999999999,106.47619047619048,0.14285714285714285,0.047619047619047616,0.7333333333333334,2.2666666666666666,10.428571428571429,10.761904761904763,0.0,0.0,0.0,0.0,11.0,0.0,41714.95238095238,0.09523809523809523,1.2380952380952381,1.1428571428571428,4.285714285714286,1.0,-3071.4761904761904,1903.6190476190477,4975.0952380952385,56.61904761904762,0.0,31,0.001
Jacob Greaves,Ipswich,0.6047619047619048,0.0,0.0,5.095238095238095,0.09523809523809523,0.9428571428571428,270.0,0.0019047619047619048,0.022380952380952383,0.020476190476190478,1.1661904761904762,105.57142857142857,0.9523809523809523,0.0,1.7142857142857142,13.085714285714285,51.42857142857143,10.19047619047619,0.0,0.0,0.0,0.0,11.0,0.0,385884.85714285716,0.5714285714285714,1.4285714285714286,1.2857142857142858,3.0952380952380953,1.0476190476190477,17957.285714285714,41495.0,23537.714285714286,40.0,0.09523809523809523,31,0.001
Alfie Whiteman,Spurs,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,107.66666666666667,0.0,0.0,0.0,0.0,0.0,9.904761904761905,0.0,0.0,0.0,0.0,11.0,0.0,151034.33333333334,0.0,1.8095238095238095,1.7619047619047619,0.0,0.0,-1145.904761904762,2312.1428571428573,3458.0476190476193,40.0,0.0,31,0.001
Scott Carson,Man City,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,106.28571428571429,0.0,0.0,0.0,0.0,0.0,10.476190476190476,0.0,0.0,0.0,0.0,11.0,0.0,21098.95238095238,0.0,1.4761904761904763,1.7142857142857142,0.0,0.0,-96.85714285714286,691.7619047619048,788.6190476190476,40.0,0.0,31,0.001
Emerson Leite de Souza Junior,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,487.0,0.0,0.0,0.0,0.0,107.66666666666667,0.0,0.0,0.0,0.0,0.0,9.904761904761905,0.0,0.0,0.0,0.0,11.0,0.0,1264.3809523809523,0.0,1.8095238095238095,1.7619047619047619,0.0,0.0,-126.52380952380952,0.0,126.52380952380952,45.0,0.0,31,0.001
Amario Cozier-Duberry,Brighton,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,103.66666666666667,0.0,0.0,0.0,0.0,0.0,10.285714285714286,0.0,0.0,0.0,0.0,11.0,0.0,5411.619047619048,0.0,1.4761904761904763,1.4285714285714286,0.0,0.0,-568.4761904761905,74.28571428571429,642.7619047619048,45.0,0.0,31,0.001
Jack Stephens,Southampton,0.29523809523809524,0.0,0.09523809523809523,1.8571428571428572,0.047619047619047616,2.4523809523809526,472.0,0.009523809523809525,0.022857142857142857,0.013333333333333334,0.9123809523809524,106.42857142857143,0.9523809523809523,0.0,0.9333333333333333,6.057142857142857,37.76190476190476,10.047619047619047,0.0,0.0,0.0,0.09523809523809523,11.0,0.0,66897.95238095238,0.47619047619047616,1.5714285714285714,1.2857142857142858,0.8095238095238095,0.47619047619047616,230.9047619047619,5661.571428571428,5430.666666666667,40.0,0.09523809523809523,31,0.001
Lesley Ugochukwu,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,28052.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,31,0.001
Evan Ferguson,Brighton,0.8809523809523809,0.0,0.09523809523809523,3.0952380952380953,0.047619047619047616,1.6952380952380952,123.0,0.018571428571428572,0.045714285714285714,0.027142857142857146,0.20571428571428574,103.66666666666667,0.23809523809523808,0.047619047619047616,0.6952380952380952,2.6952380952380954,10.333333333333334,10.285714285714286,0.0,0.0,0.0,0.0,11.0,0.0,28675.809523809523,0.09523809523809523,1.4761904761904763,1.4285714285714286,2.7142857142857144,0.9047619047619048,114.66666666666667,3114.3333333333335,2999.6666666666665,55.0,0.0,31,0.001
Christian Eriksen,Man Utd,0.8904761904761904,0.047619047619047616,0.0,6.190476190476191,0.14285714285714285,12.538095238095238,370.0,0.07238095238095238,0.0780952380952381,0.005714285714285715,0.5380952380952381,105.95238095238095,0.3333333333333333,0.0,1.8952380952380952,5.247619047619048,29.952380952380953,10.714285714285714,0.0,0.0,0.0,0.0,11.0,0.0,20514.85714285714,0.3333333333333333,1.2857142857142858,1.3333333333333333,1.1428571428571428,1.0952380952380953,-548.5714285714286,1085.5714285714287,1634.142857142857,53.80952380952381,0.09523809523809523,31,0.001
Danny Ings,West Ham,1.1523809523809523,0.14285714285714285,0.19047619047619047,4.619047619047619,0.0,3.019047619047619,523.0,0.002380952380952381,0.1,0.0976190476190476,0.17095238095238094,107.80952380952381,0.14285714285714285,0.047619047619047616,1.4142857142857141,4.438095238095238,9.619047619047619,10.142857142857142,0.0,0.0,0.0,0.0,11.0,0.0,179794.14285714287,0.047619047619047616,1.6666666666666667,1.5714285714285714,6.619047619047619,1.3333333333333333,117.33333333333333,18106.85714285714,17989.52380952381,50.0,0.0,31,0.001
Jean-Ricner Bellegarde,Wolves,1.6238095238095238,0.09523809523809523,0.0,5.476190476190476,0.09523809523809523,7.699999999999999,535.0,0.04047619047619048,0.07238095238095238,0.03190476190476191,0.7990476190476191,107.80952380952381,1.0,0.047619047619047616,1.8380952380952382,6.447619047619048,39.142857142857146,10.523809523809524,0.0,0.0,0.0,0.0,11.0,0.0,6962.523809523809,0.47619047619047616,1.9047619047619047,1.8571428571428572,4.476190476190476,1.7142857142857142,-44.285714285714285,673.4761904761905,717.7619047619048,49.857142857142854,0.14285714285714285,31,0.001
Tim Ream,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,105.0952380952381,0.0,0.0,0.0,0.0,0.0,10.952380952380953,0.0,0.0,0.0,0.0,11.0,0.0,751.2380952380952,0.0,1.4761904761904763,1.4761904761904763,0.0,0.0,-57.23809523809524,0.0,57.23809523809524,45.0,0.0,31,0.001
Benoît Badiashile,Chelsea,0.4,0.0,0.0,1.0476190476190477,0.0,0.41904761904761906,153.0,0.0028571428571428576,0.0028571428571428576,0.0,0.22047619047619052,105.66666666666667,0.19047619047619047,0.0,0.27142857142857146,2.2952380952380955,11.761904761904763,10.19047619047619,0.0,0.0,0.0,0.0,11.0,0.0,12470.52380952381,0.09523809523809523,1.7619047619047619,1.4285714285714286,0.0,0.23809523809523808,-404.23809523809524,569.0,973.2380952380952,43.42857142857143,0.0,31,0.001
Radu Drăgușin,Spurs,1.4333333333333333,0.0,0.0,4.380952380952381,0.09523809523809523,1.5571428571428574,486.0,0.004285714285714286,0.009047619047619047,0.004761904761904762,1.2090476190476191,107.66666666666667,1.1428571428571428,0.0,1.3761904761904762,10.323809523809524,53.095238095238095,9.904761904761905,0.0,0.0,0.0,0.0,11.0,0.0,26740.809523809523,0.5714285714285714,1.8095238095238095,1.7619047619047619,1.8571428571428572,1.0952380952380953,73.19047619047619,2408.190476190476,2335.0,43.38095238095238,0.047619047619047616,31,0.001
Mateo Kovačić,Man City,2.9571428571428573,0.047619047619047616,0.38095238095238093,13.952380952380953,0.23809523809523808,16.866666666666667,354.0,0.08428571428571428,0.14142857142857143,0.05761904761904762,0.9838095238095238,106.28571428571429,0.8571428571428571,0.14285714285714285,3.7666666666666666,14.838095238095237,61.523809523809526,10.476190476190476,0.0,0.0,0.0,0.0,11.0,0.0,212132.52380952382,0.7142857142857143,1.4761904761904763,1.7142857142857142,5.9523809523809526,2.761904761904762,-678.2380952380952,32998.619047619046,33676.857142857145,54.904761904761905,0.19047619047619047,31,0.001
Lino da Cruz Sousa,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,103.38095238095238,0.0,0.0,0.0,0.0,0.0,10.80952380952381,0.0,0.0,0.0,0.0,11.0,0.0,9363.047619047618,0.0,1.1904761904761905,1.8095238095238095,0.0,0.0,-881.1428571428571,0.0,881.1428571428571,40.0,0.0,31,0.001
Nicolás Domínguez,Nott'm Forest,0.9904761904761905,0.0,0.0,5.904761904761905,0.14285714285714285,4.219047619047619,431.0,0.015238095238095238,0.07285714285714286,0.05761904761904762,0.6819047619047619,106.47619047619048,0.5238095238095238,0.0,1.880952380952381,8.523809523809524,45.904761904761905,10.761904761904763,0.0,0.0,0.0,0.0,11.0,0.0,3464.904761904762,0.5238095238095238,1.2380952380952381,1.1428571428571428,6.095238095238095,1.0952380952380953,-56.19047619047619,218.52380952380952,274.7142857142857,48.38095238095238,0.2857142857142857,31,0.001
Ben Doak,Liverpool,0.125,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,104.2,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.8,0.0,2738.5,0.0,1.8,1.6,0.0,0.0,-219.35,56.8,276.15,45.0,0.0,31,0.001
Phil Foden,Man City,2.7285714285714286,0.09523809523809523,0.3333333333333333,14.380952380952381,0.09523809523809523,26.40952380952381,348.0,0.22,0.3780952380952381,0.15857142857142859,1.0657142857142856,106.28571428571429,0.8571428571428571,0.19047619047619047,5.438095238095238,13.647619047619049,54.23809523809524,10.476190476190476,0.0,0.0,0.0,0.0,11.0,0.0,705034.4761904762,0.5714285714285714,1.4761904761904763,1.7142857142857142,14.238095238095237,2.9047619047619047,-58051.142857142855,46446.42857142857,104497.57142857143,92.33333333333333,0.09523809523809523,31,0.001
Mason Mount,Man Utd,0.27142857142857146,0.0,0.0,0.7619047619047619,0.047619047619047616,2.6285714285714286,382.0,0.0038095238095238095,0.022857142857142857,0.019047619047619046,0.19428571428571428,105.95238095238095,0.19047619047619047,0.0,0.5619047619047619,0.9904761904761905,11.571428571428571,10.714285714285714,0.0,0.0,0.0,0.0,11.0,0.0,13421.809523809523,0.19047619047619047,1.2857142857142858,1.3333333333333333,2.0476190476190474,0.38095238095238093,-954.0,304.8095238095238,1258.8095238095239,63.285714285714285,0.09523809523809523,31,0.001
Yasin Ayari,Brighton,1.361904761904762,0.0,0.0,7.9523809523809526,0.23809523809523808,13.5,600.0,0.05857142857142857,0.12142857142857141,0.06285714285714286,0.7947619047619048,103.66666666666667,0.6190476190476191,0.0,2.9142857142857146,8.390476190476189,52.38095238095238,10.285714285714286,0.0,0.0,0.0,0.0,11.0,0.0,2984.6190476190477,0.5714285714285714,1.4761904761904763,1.4285714285714286,7.285714285714286,1.5238095238095237,11.761904761904763,240.38095238095238,228.61904761904762,50.0,0.14285714285714285,31,0.001
Facundo Buonanotte,Leicester,2.3190476190476192,0.09523809523809523,0.19047619047619047,11.523809523809524,0.09523809523809523,16.676190476190477,117.0,0.09142857142857143,0.24571428571428572,0.1542857142857143,1.0885714285714285,105.61904761904762,1.0952380952380953,0.19047619047619047,4.433333333333333,16.333333333333332,52.714285714285715,9.904761904761905,0.0,0.0,0.0,0.0,11.0,0.0,110021.52380952382,0.5714285714285714,1.4761904761904763,1.8095238095238095,11.380952380952381,2.7142857142857144,2314.285714285714,21576.0,19261.714285714286,49.80952380952381,0.23809523809523808,31,0.001
Caoimhin Kelleher,Liverpool,2.805,0.0,0.05,6.35,0.15,0.0,325.0,0.0,0.0,0.0,0.484,104.2,0.45,0.0,0.985,9.84,36.0,11.0,0.0,0.0,0.05,0.0,10.8,1.2,188911.15,0.4,1.8,1.6,0.0,1.85,645.05,29402.95,28757.9,44.15,0.0,31,0.001
Odeluga Offiah,Brighton,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,103.66666666666667,0.0,0.0,0.0,0.0,0.0,10.285714285714286,0.0,0.0,0.0,0.0,11.0,0.0,8965.285714285714,0.0,1.4761904761904763,1.4285714285714286,0.0,0.0,-505.2857142857143,125.66666666666667,630.952380952381,40.0,0.0,31,0.001
Séamus Coleman,Everton,0.034999999999999996,0.0,0.0,0.45,0.0,0.095,221.0,0.0005,0.0315,0.031,0.21600000000000003,102.75,0.2,0.0,0.31,1.9,9.8,9.75,0.0,0.0,0.0,0.0,10.8,0.0,3640.15,0.1,0.85,1.2,1.05,0.15,-134.55,224.45,359.0,43.4,0.05,31,0.001
Joe White,Newcastle,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,106.61904761904762,0.0,0.0,0.0,0.0,0.0,11.095238095238095,0.0,0.0,0.0,0.0,11.0,0.0,21544.85714285714,0.0,1.2857142857142858,1.5238095238095237,0.0,0.0,-1444.2380952380952,571.7619047619048,2016.0,45.0,0.0,31,0.001
Mats Wieffer,Brighton,1.1095238095238096,0.09523809523809523,0.14285714285714285,4.9523809523809526,0.047619047619047616,3.8238095238095235,149.0,0.008571428571428572,0.032380952380952385,0.023809523809523808,0.46190476190476193,103.66666666666667,0.5714285714285714,0.047619047619047616,1.3238095238095238,6.857142857142857,22.095238095238095,10.285714285714286,0.0,0.0,0.0,0.0,11.0,0.0,8092.238095238095,0.19047619047619047,1.4761904761904763,1.4285714285714286,2.7142857142857144,1.3333333333333333,-181.95238095238096,766.7619047619048,948.7142857142857,48.23809523809524,0.09523809523809523,31,0.001
Miguel Almirón Rejala,Newcastle,0.49523809523809526,0.0,0.0,1.380952380952381,0.0,1.4428571428571428,391.0,0.008095238095238096,0.030476190476190476,0.022380952380952383,0.17285714285714285,106.61904761904762,0.14285714285714285,0.0,0.36666666666666664,0.43809523809523804,7.0476190476190474,11.095238095238095,0.0,0.0,0.0,0.0,11.0,0.0,48950.857142857145,0.047619047619047616,1.2857142857142858,1.5238095238095237,1.8095238095238095,0.42857142857142855,-3317.095238095238,1969.6666666666667,5286.761904761905,56.095238095238095,0.0,31,0.001
Tyler Dibling,Southampton,1.0476190476190477,0.047619047619047616,0.19047619047619047,8.047619047619047,0.09523809523809523,11.852380952380953,608.0,0.05238095238095238,0.15333333333333335,0.10095238095238096,1.5085714285714285,106.42857142857143,1.4761904761904763,0.09523809523809523,3.1761904761904765,9.104761904761906,58.333333333333336,10.047619047619047,0.0,0.0,0.0,0.0,11.0,0.0,219533.66666666666,0.6666666666666666,1.5714285714285714,1.2857142857142858,10.80952380952381,2.142857142857143,12117.857142857143,34287.71428571428,22169.85714285714,45.23809523809524,0.2857142857142857,31,0.001
Paul Onuachu,Southampton,-0.1619047619047619,0.0,0.0,1.0,0.0,1.7380952380952381,470.0,0.002380952380952381,0.05190476190476191,0.049523809523809526,0.4428571428571429,106.42857142857143,0.47619047619047616,0.0,0.8904761904761904,1.0761904761904764,15.523809523809524,10.047619047619047,0.0,0.0,0.0,0.0,11.0,0.0,17913.285714285714,0.19047619047619047,1.5714285714285714,1.2857142857142858,6.142857142857143,0.5714285714285714,247.14285714285714,1959.6190476190477,1712.4761904761904,49.23809523809524,0.047619047619047616,31,0.001
Bobby Clark,Liverpool,0.1,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,104.2,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.8,0.0,2307.75,0.0,1.8,1.6,0.0,0.0,-238.1,22.2,260.3,45.0,0.0,31,0.001
Kieran Tierney,Arsenal,0.27142857142857146,0.0,0.0,0.3333333333333333,0.0,0.5,21.0,0.010952380952380953,0.010952380952380953,0.0,0.01,102.85714285714286,0.0,0.0,0.07142857142857142,0.10476190476190476,0.6190476190476191,11.047619047619047,0.0,0.0,0.0,0.0,11.0,0.0,3165.0476190476193,0.0,1.3333333333333333,1.5238095238095237,0.09523809523809523,0.047619047619047616,-133.23809523809524,147.28571428571428,280.5238095238095,43.42857142857143,0.0,31,0.001
Darwin Núñez Ribeiro,Liverpool,2.455,0.1,0.05,7.05,0.1,4.3100000000000005,316.0,0.014500000000000002,0.136,0.12150000000000001,0.5275000000000001,104.2,0.65,0.1,2.3,7.409999999999999,37.45,11.0,0.0,0.0,0.0,0.0,10.8,0.0,264358.9,0.35,1.8,1.6,11.6,1.65,-19839.7,12177.6,32017.3,71.55,0.25,31,0.001
Josh Bowler,Nott'm Forest,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,0.0,106.47619047619048,0.0,0.0,0.0,0.0,0.0,10.761904761904763,0.0,0.0,0.0,0.0,11.0,0.0,3262.4285714285716,0.0,1.2380952380952381,1.1428571428571428,0.0,0.0,-244.61904761904762,58.095238095238095,302.7142857142857,45.0,0.0,31,0.001
Sugawara Yukinari,Southampton,1.0523809523809524,0.047619047619047616,0.0,5.809523809523809,0.09523809523809523,11.452380952380953,474.0,0.08285714285714285,0.1004761904761905,0.017619047619047618,1.3442857142857143,106.42857142857143,1.2857142857142858,0.047619047619047616,2.623809523809524,11.19047619047619,50.714285714285715,10.047619047619047,0.0,0.0,0.0,0.0,11.0,0.0,22464.714285714286,0.5714285714285714,1.5714285714285714,1.2857142857142858,3.6666666666666665,1.6666666666666667,-266.8095238095238,1524.4285714285713,1791.2380952380952,44.476190476190474,0.14285714285714285,31,0.001
Aaron Wan-Bissaka,West Ham,3.0428571428571427,0.09523809523809523,0.2857142857142857,11.0,0.14285714285714285,13.252380952380953,388.0,0.06857142857142857,0.11285714285714286,0.04428571428571429,1.6800000000000002,107.80952380952381,1.8571428571428572,0.09523809523809523,3.7904761904761903,19.64761904761905,81.61904761904762,10.142857142857142,0.0,0.0,0.0,0.0,11.0,0.0,358256.85714285716,0.9047619047619048,1.6666666666666667,1.5714285714285714,5.0,2.9047619047619047,15715.761904761905,37666.666666666664,21950.904761904763,45.04761904761905,0.047619047619047616,31,0.001
Bobby De Cordova-Reid,Leicester,1.3142857142857143,0.09523809523809523,0.09523809523809523,4.333333333333333,0.0,0.9619047619047618,290.0,0.0038095238095238095,0.0380952380952381,0.03428571428571429,0.3047619047619048,105.61904761904762,0.2857142857142857,0.047619047619047616,0.5523809523809524,2.3333333333333335,12.952380952380953,9.904761904761905,0.0,0.0,0.0,0.0,11.0,0.0,8642.52380952381,0.09523809523809523,1.4761904761904763,1.8095238095238095,2.1904761904761907,1.380952380952381,-497.9047619047619,305.0,802.9047619047619,52.714285714285715,0.0,31,0.001
Nathan Broadhead,Ipswich,0.1761904761904762,0.0,0.0,2.380952380952381,0.047619047619047616,2.7095238095238097,262.0,0.03619047619047619,0.06952380952380952,0.03333333333333333,0.2219047619047619,105.57142857142857,0.14285714285714285,0.0,0.7619047619047619,2.104761904761905,14.380952380952381,10.19047619047619,0.0,0.0,0.0,0.0,11.0,0.0,1028.4285714285713,0.14285714285714285,1.4285714285714286,1.2857142857142858,2.8095238095238093,0.47619047619047616,-26.952380952380953,65.0952380952381,92.04761904761905,49.142857142857146,0.047619047619047616,31,0.001
Matheus Luiz Nunes,Man City,2.0476190476190474,0.14285714285714285,0.09523809523809523,7.0476190476190474,0.047619047619047616,12.247619047619047,356.0,0.09619047619047619,0.10428571428571429,0.008095238095238096,0.6195238095238096,106.28571428571429,0.5238095238095238,0.0,2.4285714285714284,7.752380952380953,29.38095238095238,10.476190476190476,0.0,0.0,0.0,0.0,11.0,0.0,17453.190476190477,0.3333333333333333,1.4761904761904763,1.7142857142857142,4.238095238095238,1.4285714285714286,63.476190476190474,3411.0476190476193,3347.5714285714284,49.095238095238095,0.047619047619047616,31,0.001
Jake O'Brien,Everton,0.13,0.0,0.0,0.2,0.0,0.04,582.0,0.0005,0.0005,0.0,0.040999999999999995,102.75,0.05,0.0,0.05,0.45999999999999996,2.05,9.75,0.0,0.0,0.0,0.0,10.8,0.0,18987.8,0.0,0.85,1.2,0.0,0.1,-1123.55,313.6,1437.15,47.15,0.05,31,0.001
Cameron Peupion,Brighton,-0.07142857142857142,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,103.66666666666667,0.0,0.0,0.0,0.0,0.0,10.285714285714286,0.0,0.0,0.0,0.0,11.0,0.0,6195.428571428572,0.0,1.4761904761904763,1.4285714285714286,0.0,0.0,0.8571428571428571,459.9047619047619,459.04761904761904,44.61904761904762,0.0,31,0.001
Kosta Nedeljković,Aston Villa,0.14761904761904762,0.0,0.0,0.5714285714285714,0.0,0.3190476190476191,50.0,0.0009523809523809524,0.0009523809523809524,0.0,0.10047619047619047,103.38095238095238,0.14285714285714285,0.0,0.1380952380952381,1.0571428571428572,5.428571428571429,10.80952380952381,0.0,0.0,0.0,0.0,11.0,0.0,118184.42857142857,0.0,1.1904761904761905,1.8095238095238095,0.0,0.19047619047619047,1414.3809523809523,11995.904761904761,10581.52380952381,39.76190476190476,0.0,31,0.001
Jay Stansfield,Fulham,0.11428571428571428,0.0,0.0,0.09523809523809523,0.0,0.0,256.0,0.0,0.0,0.0,0.03190476190476191,105.0952380952381,0.0,0.0,0.0,0.0,0.047619047619047616,10.952380952380953,0.0,0.0,0.0,0.0,11.0,0.0,5636.761904761905,0.0,1.4761904761904763,1.4761904761904763,0.0,0.047619047619047616,-345.7142857142857,222.52380952380952,568.2380952380952,50.0,0.0,31,0.001
Nikola Milenković,Nott'm Forest,3.7285714285714286,0.047619047619047616,0.047619047619047616,13.904761904761905,0.42857142857142855,2.3190476190476192,573.0,0.020952380952380955,0.15714285714285714,0.1361904761904762,1.0642857142857143,106.47619047619048,0.9047619047619048,0.09523809523809523,2.9666666666666663,17.714285714285715,85.71428571428571,10.761904761904763,0.0,0.0,0.0,0.0,11.0,0.0,204657.19047619047,0.9523809523809523,1.2380952380952381,1.1428571428571428,9.761904761904763,4.0476190476190474,37634.0,46814.47619047619,9180.47619047619,45.42857142857143,0.09523809523809523,31,0.001
Sepp van den Berg,Liverpool,2.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,32790.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,31,0.001
Kevin Mbabu,Fulham,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,105.0952380952381,0.0,0.0,0.0,0.0,0.0,10.952380952380953,0.0,0.0,0.0,0.0,11.0,0.0,25833.619047619046,0.0,1.4761904761904763,1.4761904761904763,0.0,0.0,-1681.4285714285713,388.04761904761904,2069.4761904761904,40.0,0.0,31,0.001
Malang Sarr,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,105.66666666666667,0.0,0.0,0.0,0.0,0.0,10.19047619047619,0.0,0.0,0.0,0.0,11.0,0.0,327.3809523809524,0.0,1.7619047619047619,1.4285714285714286,0.0,0.0,-21.523809523809526,0.0,21.523809523809526,45.0,0.0,31,0.001
Julián Álvarez,Man City,0.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,106.28571428571429,0.0,0.0,0.0,0.0,0.0,10.476190476190476,0.0,0.0,0.0,0.0,11.0,0.0,12617.666666666666,0.0,1.4761904761904763,1.7142857142857142,0.0,0.0,-1396.4285714285713,0.0,1396.4285714285713,70.0,0.0,31,0.001
Yehor Yarmoliuk,Brentford,0.7952380952380952,0.0,0.0,5.619047619047619,0.0,4.214285714285714,111.0,0.016190476190476193,0.038571428571428576,0.022380952380952383,0.5961904761904762,103.76190476190476,0.6190476190476191,0.0,1.2,5.79047619047619,24.61904761904762,11.238095238095237,0.0,0.0,0.0,0.0,11.0,0.0,317103.28571428574,0.23809523809523808,1.5238095238095237,2.142857142857143,2.0476190476190474,0.9047619047619048,1275.6190476190477,25016.428571428572,23740.809523809523,44.285714285714285,0.09523809523809523,31,0.001
Emmanuel Dennis,Nott'm Forest,-0.1,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,106.47619047619048,0.0,0.0,0.0,0.0,0.0,10.761904761904763,0.0,0.0,0.0,0.0,11.0,0.0,28958.47619047619,0.0,1.2380952380952381,1.1428571428571428,0.0,0.0,-328.5238095238095,2258.904761904762,2587.4285714285716,49.142857142857146,0.0,31,0.001
