name,team,minutes,xP,threat,bps,transfers_in,expected_goals,GW,predicted_goals
Josh Nichols,Arsenal,0.0,0.8125,0.0,0.0,241.6875,0.0,22,0.001
Imari Samuels,Brighton,0.0,-0.0625,0.0,0.0,325.8125,0.0,22,0.001
Caleb Kporha,Crystal Palace,0.7333333333333333,0.04000000000000001,0.0,0.06666666666666667,299.26666666666665,0.0,22,0.001
Nathan Butler-Oyedeji,Arsenal,0.0,0.7666666666666667,0.0,0.0,3264.6,0.0,22,0.001
Jack Fletcher,Man Utd,0.0,-0.09999999999999999,0.0,0.0,73.92857142857143,0.0,22,0.001
Harvey Davies,Liverpool,0.0,0.9166666666666666,0.0,0.0,110.83333333333333,0.0,22,0.001
Harry Amass,Man Utd,0.0,-0.1,0.0,0.0,262.2307692307692,0.0,22,0.001
Killian Cahill,Brighton,0.0,-0.07692307692307693,0.0,0.0,13456.846153846154,0.0,22,0.001
Jacob Wright,Man City,0.0,0.7166666666666667,0.0,0.0,148.0,0.0,22,0.001
Jayce Fitzgerald,Man Utd,0.0,-0.11666666666666665,0.0,0.0,38.166666666666664,0.0,22,0.001
Jahmai Simpson-Pusey,Man City,7.916666666666667,0.7833333333333333,0.16666666666666666,0.5833333333333334,403.9166666666667,0.0,22,0.001
Paris Maghoma,Brentford,6.166666666666667,0.34166666666666673,0.3333333333333333,1.6666666666666667,92.33333333333333,0.0,22,0.001
Zach Marsh,Crystal Palace,0.0,-0.045454545454545456,0.0,0.0,6803.909090909091,0.0,22,0.001
Ollie Scarles,West Ham,3.909090909090909,0.09090909090909091,0.18181818181818182,0.6363636363636364,183.45454545454547,0.0,22,0.001
Josh Wilson-Esbrand,Man City,0.0,0.7000000000000001,0.0,0.0,181.54545454545453,0.0,22,0.001
Callum Bates,Everton,0.0,-0.039999999999999994,0.0,0.0,145.5,0.0,22,0.001
Maldini Kacurri,Arsenal,0.0,0.7777777777777778,0.0,0.0,570.8333333333334,0.0,22,0.001
Jayden Meghoma,Brentford,0.2222222222222222,0.0,0.0,0.16666666666666666,325.8888888888889,0.0,22,0.001
Salah-Eddine Oulad M'hand,Arsenal,0.0,0.7947368421052632,0.0,0.0,111.3157894736842,0.0,22,0.001
Maxence Lacroix,Crystal Palace,90.0,2.8,5.666666666666667,13.5,3672.3333333333335,0.08388888888888889,22,0.001
Kaelan Casey,West Ham,0.05263157894736842,-0.05263157894736842,0.0,0.15789473684210525,1383.578947368421,0.0,22,0.001
James Ward-Prowse,Nott'm Forest,20.842105263157894,0.4263157894736842,0.5789473684210527,3.210526315789474,1288.4736842105262,0.0031578947368421056,22,0.001
Chiedozie Ogbene,Ipswich,12.473684210526315,0.32105263157894737,0.631578947368421,1.5263157894736843,129.8421052631579,0.0,22,0.001
Bastien Meupiyou,Wolves,0.0,-0.015789473684210527,0.0,0.0,1424.2105263157894,0.0,22,0.001
Eddie Nketiah,Crystal Palace,31.0,0.8263157894736842,9.578947368421053,4.2631578947368425,8991.526315789473,0.08210526315789474,22,0.001
Reiss Nelson,Fulham,25.31578947368421,1.1210526315789473,10.263157894736842,7.368421052631579,823.9473684210526,0.056315789473684215,22,0.001
Jack Clarke,Ipswich,27.842105263157894,1.2789473684210526,4.052631578947368,5.473684210526316,404.6842105263158,0.04368421052631579,22,0.001
Ethan Wheatley,Man Utd,0.0,-0.07894736842105263,0.0,0.0,23804.63157894737,0.0,22,0.001
André Trindade da Costa Neto,Wolves,55.89473684210526,1.2736842105263158,0.631578947368421,11.263157894736842,240.42105263157896,0.003684210526315789,22,0.001
Raheem Sterling,Arsenal,10.736842105263158,1.2210526315789474,3.8947368421052633,1.4736842105263157,2359.7368421052633,0.03368421052631579,22,0.001
Trevoh Chalobah,Crystal Palace,58.888888888888886,2.4000000000000004,8.11111111111111,12.0,9330.555555555555,0.06666666666666667,22,0.001
Jadon Sancho,Chelsea,53.22222222222222,2.861111111111111,12.222222222222221,13.222222222222221,25846.222222222223,0.06222222222222223,22,0.001
Orel Mangala,Everton,63.35294117647059,1.9823529411764707,5.0588235294117645,9.0,213.23529411764707,0.05235294117647059,22,0.001
Manuel Ugarte,Man Utd,47.166666666666664,0.9166666666666666,1.1111111111111112,7.166666666666667,1523.2777777777778,0.014444444444444446,22,0.001
Felipe Rodrigues da Silva,Nott'm Forest,21.833333333333332,1.0555555555555556,0.0,5.611111111111111,563.4444444444445,0.0,22,0.001
Kadan Young,Aston Villa,0.0,-0.022222222222222216,0.0,0.0,3036.3333333333335,0.0,22,0.001
Ismeal Kabia,Arsenal,0.0,0.7833333333333333,0.0,0.0,131.33333333333334,0.0,22,0.001
Carlos Soler,West Ham,43.888888888888886,1.2166666666666666,6.333333333333333,7.388888888888889,262.44444444444446,0.06277777777777777,22,0.001
Ayden Heaven,Arsenal,0.0,0.7777777777777778,0.0,0.0,358.55555555555554,0.0,22,0.001
Callum Olusesi,Spurs,0.0,0.36,0.0,0.0,89.0,0.0,22,0.001
Malachi Hardy,Spurs,0.0,0.37,0.0,0.0,202.1,0.0,22,0.001
Ben Broggio,Aston Villa,0.0,0.06000000000000001,0.0,0.0,130.5,0.0,22,0.001
Max Kinsey,Bournemouth,0.0,0.019999999999999997,0.0,0.0,323.1,0.0,22,0.001
Spike Brits,Man City,0.0,0.825,0.0,0.0,90.75,0.0,22,0.001
Jayden Danns,Liverpool,0.0,1.3666666666666665,0.0,0.0,840.3333333333334,0.0,22,0.001
Remy Rees-Dottin,Bournemouth,0.0,0.20000000000000004,0.0,0.0,3157.0,0.0,22,0.001
Zach Abbott,Nott'm Forest,0.0,0.06666666666666665,0.0,0.0,439.6666666666667,0.0,22,0.001
Thomas Wilson-Brown,Leicester,0.0,0.2333333333333333,0.0,0.0,94.66666666666667,0.0,22,0.001
Jamaldeen Jimoh,Aston Villa,0.0,0.6,0.0,0.0,29.5,0.0,22,0.001
Wes Okoduwa,Wolves,0.0,0.6,0.0,0.0,123.5,0.0,22,0.001
Welington Damascena Santos,Southampton,0.0,0.7,0.0,0.0,55.0,0.0,22,0.001
Antonín Kinsky,Spurs,90.0,2.3,0.0,11.0,16258.0,0.0,22,0.001
Emmanuel Agbadou,Wolves,90.0,1.2,0.0,-3.0,91.0,0.0,22,0.001
Dominic Sadi,Bournemouth,0.0,0.7,0.0,0.0,0.0,0.0,22,0.001
Martin Sherif,Everton,0.0,1.1,0.0,0.0,0.0,0.0,22,0.001
Wayne Hennessey,Nott'm Forest,0.0,0.3,0.0,0.0,111.0,0.0,22,0.001
Joachim Kayi-Sanda,Southampton,0.0,0.7,0.0,0.0,7.0,0.0,22,0.001
Ben Godfrey,Ipswich,0.0,1.2,0.0,0.0,963.0,0.0,22,0.001
Daniel Adu-Adjei,Bournemouth,0.0,0.6,0.0,0.0,0.0,0.0,22,0.001
Diego Gómez,Brighton,0.0,2.1,0.0,0.0,113.0,0.0,22,0.001
Julio Soler,Bournemouth,0.0,0.7,0.0,0.0,528.0,0.0,22,0.001
Matai Akinmboni,Bournemouth,0.0,0.7,0.0,0.0,155.0,0.0,22,0.001
Archie Harris,Bournemouth,0.0,0.175,0.0,0.0,249.0,0.0,22,0.001
Max Alleyne,Man City,0.0,0.8,0.0,0.0,64.75,0.0,22,0.001
Benjamin Arthur,Brentford,0.0,0.175,0.0,0.0,229.25,0.0,22,0.001
Amara Nallo,Liverpool,0.0,1.1,0.0,0.0,71.57142857142857,0.0,22,0.001
Tom Edozie,Wolves,0.0,0.06000000000000001,0.0,0.0,231.7,0.0,22,0.001
Ruairi McConville,Brighton,0.0,0.12,0.0,0.0,107.5,0.0,22,0.001
Treymaurice Nyoni,Liverpool,0.0,0.95,0.0,0.0,60.5,0.0,22,0.001
Ezra Mayers,West Ham,0.0,-0.08888888888888889,0.0,0.0,184.77777777777777,0.0,22,0.001
Jacob Slater,Brighton,0.0,0.13333333333333333,0.0,0.0,108.22222222222223,0.0,22,0.001
Ben Winterburn,Bournemouth,0.8888888888888888,0.07777777777777779,0.0,0.3333333333333333,220.55555555555554,0.0,22,0.001
Luca Williams-Barnett,Spurs,0.0,0.4555555555555555,0.0,0.0,85.88888888888889,0.0,22,0.001
Samuel Amissah,Fulham,0.0,-0.14444444444444446,0.0,0.0,326.44444444444446,0.0,22,0.001
Godwill Kukonki,Man Utd,0.0,-0.1,0.0,0.0,59.125,0.0,22,0.001
Henry Cartwright,Leicester,0.0,-0.05000000000000001,0.0,0.0,52.166666666666664,0.0,22,0.001
Joseph O'Brien-Whitmarsh,Southampton,0.0,-0.475,0.0,0.0,77.875,0.0,22,0.001
Tyrique George,Chelsea,0.0,0.7000000000000001,0.0,0.0,67.5,0.0,22,0.001
Josh Acheampong,Chelsea,26.666666666666668,0.8666666666666667,2.1666666666666665,0.8333333333333334,1037.3333333333333,0.03666666666666667,22,0.001
Maeson King,Spurs,0.0,0.5333333333333333,0.0,0.0,170.0,0.0,22,0.001
Lewis Orford,West Ham,0.0,0.033333333333333326,0.0,0.0,160.33333333333334,0.0,22,0.001
Alfie Dorrington,Spurs,2.1666666666666665,0.7333333333333334,0.0,0.6666666666666666,169.66666666666666,0.0,22,0.001
Samuel Rak-Sakyi,Chelsea,0.0,0.7000000000000001,0.0,0.0,30.5,0.0,22,0.001
Divin Mubama,Man City,0.0,0.6833333333333332,0.0,0.0,2681.5,0.0,22,0.001
Tommy Setford,Arsenal,0.0,0.8526315789473684,0.0,0.0,180.3684210526316,0.0,22,0.001
Sil Swinkels,Aston Villa,0.0,0.0,0.0,0.0,423.4736842105263,0.0,22,0.001
Dean Huijsen,Bournemouth,46.19047619047619,2.3904761904761904,5.285714285714286,10.761904761904763,23194.571428571428,0.06095238095238095,22,0.001
Mykhailo Mudryk,Chelsea,6.904761904761905,0.5333333333333333,1.4761904761904763,1.2380952380952381,857.7619047619048,0.011428571428571429,22,0.001
Stefan Ortega Moreno,Man City,34.285714285714285,1.9095238095238096,0.0,5.190476190476191,2167.6190476190477,0.0,22,0.001
Renato Palma Veiga,Chelsea,8.380952380952381,0.6,0.9047619047619048,1.0476190476190477,1944.0,0.007619047619047619,22,0.001
Samuel Iling-Junior,Aston Villa,0.0,0.047619047619047616,0.0,0.0,16.285714285714285,0.0,22,0.001
Boubacar Kamara,Aston Villa,36.333333333333336,0.7333333333333334,1.3333333333333333,6.333333333333333,231.71428571428572,0.006190476190476191,22,0.001
Ali Al-Hamadi,Ipswich,5.9523809523809526,0.1285714285714286,1.5238095238095237,0.7142857142857143,2751.3333333333335,0.016666666666666666,22,0.001
Willy Boly,Nott'm Forest,5.380952380952381,0.13333333333333333,0.8095238095238095,0.9523809523809523,465.4761904761905,0.0033333333333333335,22,0.001
Carlos Alcaraz Durán,Southampton,0.42857142857142855,0.02857142857142857,0.9047619047619048,0.19047619047619047,51.04761904761905,0.0033333333333333335,22,0.001
Victor Lindelöf,Man Utd,2.8095238095238093,0.17142857142857143,0.19047619047619047,0.47619047619047616,141.57142857142858,0.0,22,0.001
Ross Barkley,Aston Villa,25.904761904761905,1.5714285714285714,8.80952380952381,7.142857142857143,1232.5238095238096,0.08,22,0.001
James McConnell,Liverpool,0.0,0.775,0.0,0.0,410.85,0.0,22,0.001
Kobbie Mainoo,Man Utd,54.333333333333336,1.061904761904762,4.0,8.142857142857142,6772.142857142857,0.027142857142857146,22,0.001
Adam Armstrong,Southampton,53.80952380952381,1.538095238095238,11.619047619047619,6.619047619047619,11769.238095238095,0.1538095238095238,22,0.001
Aaron Cresswell,West Ham,2.8095238095238093,0.1523809523809524,0.047619047619047616,1.0476190476190477,5934.571428571428,0.0014285714285714286,22,0.001
Emil Krafth,Newcastle,11.428571428571429,0.6619047619047619,0.5238095238095238,1.619047619047619,560.8571428571429,0.0019047619047619048,22,0.001
Jakub Kiwior,Arsenal,15.380952380952381,1.5761904761904764,0.0,1.8571428571428572,1161.1904761904761,0.0,22,0.001
Kristoffer Ajer,Brentford,34.142857142857146,0.3904761904761904,3.619047619047619,1.2380952380952381,1523.5714285714287,0.024285714285714285,22,0.001
Will Hughes,Crystal Palace,54.61904761904762,1.4952380952380953,2.6666666666666665,8.380952380952381,515.6190476190476,0.03619047619047619,22,0.001
David Ozoh,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,22,0.001
Jakub Moder,Brighton,0.42857142857142855,0.08095238095238096,0.09523809523809523,0.8095238095238095,8232.761904761905,0.0,22,0.001
Hamed Traorè,Bournemouth,0.0,0.023809523809523808,0.0,0.0,167.85714285714286,0.0,22,0.001
Will Smallbone,Southampton,12.714285714285714,0.11904761904761904,1.5238095238095237,1.619047619047619,92.14285714285714,0.014761904761904763,22,0.001
Oliwier Zych,Aston Villa,0.0,0.0,0.0,0.0,4318.8421052631575,0.0,22,0.001
Mark Travers,Bournemouth,21.428571428571427,0.6,0.0,3.619047619047619,822.8095238095239,0.0,22,0.001
Max Aarons,Bournemouth,4.0,0.23809523809523808,0.0,1.4761904761904763,588.4285714285714,0.0,22,0.001
Rhys Williams,Liverpool,0.0,0.1,0.0,0.0,41.4,0.0,22,0.001
Michail Antonio,West Ham,39.714285714285715,1.9142857142857144,9.238095238095237,5.285714285714286,18333.428571428572,0.10476190476190476,22,0.001
Ibrahim Osman,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,22,0.001
Lewis Miley,Newcastle,0.8571428571428571,-0.05714285714285715,0.0,0.6190476190476191,63.0,0.0,22,0.001
Nathan Wood-Gordon,Southampton,27.476190476190474,-0.13333333333333333,0.6666666666666666,2.1904761904761907,5716.380952380952,0.010952380952380951,22,0.001
Rodrigo Muniz Carvalho,Fulham,28.285714285714285,1.795238095238095,13.142857142857142,8.142857142857142,37064.380952380954,0.12,22,0.001
Benjamin White,Arsenal,33.04761904761905,1.9047619047619047,1.380952380952381,5.333333333333333,6937.714285714285,0.006190476190476191,22,0.001
Cameron Burgess,Ipswich,38.57142857142857,0.5857142857142857,3.4761904761904763,3.619047619047619,16113.57142857143,0.02619047619047619,22,0.001
Jamaal Lascelles,Newcastle,0.0,0.0,0.0,0.0,37.333333333333336,0.0,22,0.001
Dominik Szoboszlai,Liverpool,60.85,3.8549999999999995,13.9,14.3,17051.15,0.19849999999999998,22,0.001
Tim Iroegbunam,Everton,19.05,0.445,1.45,1.45,9560.05,0.0105,22,0.001
Neco Williams,Nott'm Forest,51.57142857142857,2.142857142857143,5.761904761904762,9.952380952380953,8808.285714285714,0.04857142857142857,22,0.001
Roméo Lavia,Chelsea,25.238095238095237,0.8571428571428571,0.23809523809523808,3.857142857142857,8943.952380952382,0.008571428571428572,22,0.001
Leon Bailey,Aston Villa,43.523809523809526,1.580952380952381,10.952380952380953,6.904761904761905,7421.0,0.06,22,0.001
Niclas Füllkrug,West Ham,17.428571428571427,0.6714285714285715,5.380952380952381,4.190476190476191,3047.809523809524,0.06571428571428571,22,0.001
Harvey Barnes,Newcastle,36.80952380952381,3.185714285714286,14.142857142857142,10.761904761904763,33550.95238095238,0.11476190476190477,22,0.001
Andrew Moran,Brighton,0.0,0.0761904761904762,0.0,0.0,1.1428571428571428,0.0,22,0.001
Harry Maguire,Man Utd,38.76190476190476,0.6761904761904761,2.5238095238095237,4.0,2484.2380952380954,0.023333333333333334,22,0.001
Cieran Slicker,Ipswich,0.0,-0.23809523809523808,0.0,0.0,1811.7142857142858,0.0,22,0.001
Raheem Sterling,Chelsea,0.0,0.75,0.0,0.0,1354.5,0.0,22,0.001
Bryan Gil Salvatierra,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,22,0.001
Myles Lewis-Skelly,Arsenal,15.619047619047619,1.1333333333333333,0.2857142857142857,3.142857142857143,1083.4285714285713,0.0,22,0.001
Gustavo Nunes Fernandes Gomes,Brentford,0.0,0.1105263157894737,0.0,0.0,20.31578947368421,0.0,22,0.001
Justin Devenny,Crystal Palace,12.578947368421053,1.0052631578947366,1.5263157894736843,3.526315789473684,2064.9473684210525,0.02368421052631579,22,0.001
Maxwel Cornet,Southampton,3.736842105263158,-0.6052631578947368,0.3684210526315789,0.631578947368421,114.89473684210526,0.008421052631578947,22,0.001
Kepa Arrizabalaga,Bournemouth,66.3157894736842,2.142105263157895,0.0,10.473684210526315,19186.42105263158,0.0,22,0.001
Mikel Merino,Arsenal,34.89473684210526,2.0526315789473686,10.31578947368421,7.578947368421052,1245.6315789473683,0.10842105263157895,22,0.001
Sam Johnstone,Wolves,33.1578947368421,0.4789473684210526,0.0,2.210526315789474,2763.0526315789475,0.0,22,0.001
Federico Chiesa,Liverpool,1.0,0.6499999999999999,0.8333333333333334,-0.05555555555555555,2563.777777777778,0.008888888888888889,22,0.001
Ryan Fraser,Southampton,15.842105263157896,-0.15263157894736845,0.6842105263157895,1.4736842105263157,109.89473684210526,0.0010526315789473684,22,0.001
Ferdi Kadioglu,Brighton,20.263157894736842,0.9,2.1052631578947367,3.1052631578947367,3879.7368421052633,0.023157894736842106,22,0.001
Aaron Ramsdale,Southampton,66.3157894736842,1.3736842105263158,0.0,8.631578947368421,14869.631578947368,0.0,22,0.001
Kaden Rodney,Crystal Palace,0.0,-0.047368421052631574,0.0,0.0,218.1578947368421,0.0,22,0.001
Bilal El Khannouss,Leicester,45.31578947368421,1.7000000000000002,2.6315789473684212,8.0,2729.2631578947367,0.020526315789473684,22,0.001
Matt Turner,Crystal Palace,0.0,-0.10526315789473684,0.0,0.0,12563.947368421053,0.0,22,0.001
Asher Agbinone,Crystal Palace,0.21052631578947367,0.06315789473684211,0.05263157894736842,0.21052631578947367,469.2631578947368,0.0010526315789473684,22,0.001
Matt O'Riley,Brighton,21.63157894736842,0.7999999999999999,5.2631578947368425,5.315789473684211,880.4736842105264,0.05578947368421053,22,0.001
Odsonne Edouard,Leicester,1.368421052631579,0.042105263157894736,0.9473684210526315,0.5789473684210527,1746.3684210526317,0.0,22,0.001
Franco Umeh-Chibueze,Crystal Palace,0.0,0.01578947368421053,0.0,0.0,295.0,0.0,22,0.001
Norberto Murara Neto,Arsenal,0.0,0.9421052631578947,0.0,0.0,3746.315789473684,0.0,22,0.001
Dara O'Shea,Ipswich,83.78947368421052,1.4526315789473685,6.2105263157894735,7.421052631578948,16451.21052631579,0.03736842105263158,22,0.001
Armando Broja,Everton,8.666666666666666,0.08888888888888889,1.6111111111111112,0.3333333333333333,451.0,0.006111111111111112,22,0.001
Sander Berge,Fulham,47.8,1.17,0.85,7.75,175.35,0.004,22,0.001
Ramón Sosa,Nott'm Forest,10.55,0.82,3.75,3.65,267.2,0.051000000000000004,22,0.001
Roman Dixon,Everton,4.7368421052631575,0.0,0.0,0.0,546.1578947368421,0.0,22,0.001
Giovani Lo Celso,Spurs,0.0,0.1,0.0,0.0,97.71428571428571,0.0,22,0.001
Tawanda Chirewa,Wolves,0.0,0.0,0.0,0.0,90.9047619047619,0.0,22,0.001
Cameron Humphreys,Ipswich,0.0,0.0,0.0,0.0,31.0,0.0,22,0.001
Ashley Young,Everton,71.9,3.4899999999999998,1.75,12.4,26351.3,0.011,22,0.001
James Bree,Southampton,19.0,-0.42857142857142855,1.4761904761904763,1.7619047619047619,1971.142857142857,0.0019047619047619048,22,0.001
Jordan Ayew,Leicester,45.85,1.9899999999999998,10.2,9.15,1344.4,0.122,22,0.001
Oliver Skipp,Leicester,36.4,0.5,0.65,4.3,218.3,0.0035000000000000005,22,0.001
Joachim Andersen,Fulham,52.65,0.885,2.65,5.8,10714.9,0.010499999999999999,22,0.001
Lesley Ugochukwu,Southampton,26.9,-0.13999999999999999,1.0,2.75,2323.15,0.014000000000000002,22,0.001
Mateus Gonçalo Espanha Fernandes,Southampton,73.5,1.5,12.65,11.65,470.85,0.14300000000000002,22,0.001
Issa Kaboré,Man City,0.0,0.22000000000000003,0.0,0.0,24.55,0.0,22,0.001
Sepp van den Berg,Brentford,71.35,1.2,5.15,5.45,28159.5,0.035,22,0.001
Asmir Begovic,Everton,0.0,0.0,0.0,0.0,1976.9473684210527,0.0,22,0.001
Álex Moreno Lopera,Nott'm Forest,39.4,1.51,1.25,5.5,4711.85,0.0085,22,0.001
Jens Cajuste,Ipswich,45.2,0.9099999999999999,0.8,6.15,1574.5,0.006500000000000001,22,0.001
João Félix Sequeira,Chelsea,17.8,1.475,7.05,4.45,8041.6,0.11499999999999999,22,0.001
Ilkay Gündogan,Man City,57.9,2.67,7.45,10.0,6951.15,0.0775,22,0.001
Georginio Rutter,Brighton,55.3,2.925,13.55,9.1,15738.2,0.147,22,0.001
Axel Disasi,Chelsea,16.666666666666668,1.3,1.7142857142857142,3.857142857142857,3026.0,0.013809523809523808,22,0.001
James McAtee,Man City,1.8571428571428572,1.0047619047619047,0.42857142857142855,0.6666666666666666,444.76190476190476,0.01,22,0.001
Bernd Leno,Fulham,90.0,2.876190476190476,0.0,12.476190476190476,18713.190476190477,0.0,22,0.001
Fabian Schär,Newcastle,69.85714285714286,2.395238095238095,4.904761904761905,10.952380952380953,15893.809523809523,0.0680952380952381,22,0.001
Ethan Brierley,Brentford,0.0,-0.047619047619047616,0.0,0.0,574.7619047619048,0.0,22,0.001
Andrey Nascimento dos Santos,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,22,0.001
Rico Henry,Brentford,0.14285714285714285,0.009523809523809525,0.0,0.14285714285714285,63.904761904761905,0.0,22,0.001
Mateusz Lis,Southampton,0.0,0.0,0.0,0.0,42.285714285714285,0.0,22,0.001
Daniel Iversen,Leicester,0.0,-0.23809523809523808,0.0,0.0,3604.4761904761904,0.0,22,0.001
Mads Hermansen,Leicester,66.42857142857143,1.6095238095238094,0.0,7.761904761904762,5542.714285714285,0.0,22,0.001
Rob Holding,Crystal Palace,0.0,-0.004761904761904766,0.0,0.0,155.38095238095238,0.0,22,0.001
Mark O’Mahony,Brighton,0.0,0.047619047619047616,0.0,0.0,1483.7142857142858,0.0,22,0.001
Ryan Sessegnon,Fulham,0.23809523809523808,0.04285714285714285,0.0,0.14285714285714285,269.95238095238096,0.0,22,0.001
Josh Dasilva,Brentford,0.0,0.0,0.0,0.0,15.095238095238095,0.0,22,0.001
Jadon Sancho,Man Utd,0.0,0.7666666666666666,0.0,0.0,914.0,0.0,22,0.001
Sam Johnstone,Crystal Palace,0.0,1.1,0.0,0.0,306.0,0.0,22,0.001
Jonny Evans,Man Utd,13.714285714285714,0.5285714285714286,0.2857142857142857,2.9523809523809526,418.04761904761904,0.0038095238095238095,22,0.001
Timothy Castagne,Fulham,29.904761904761905,0.6904761904761905,3.0476190476190474,3.6666666666666665,9003.0,0.005714285714285714,22,0.001
Tariq Lamptey,Brighton,16.523809523809526,0.9952380952380951,1.4761904761904763,2.619047619047619,3184.5714285714284,0.011904761904761904,22,0.001
Ola Aina,Nott'm Forest,86.80952380952381,4.3,2.8095238095238093,17.142857142857142,166440.2857142857,0.02666666666666667,22,0.001
Taiwo Awoniyi,Nott'm Forest,10.428571428571429,0.7857142857142857,4.285714285714286,2.857142857142857,1903.6190476190477,0.08,22,0.001
Jacob Greaves,Ipswich,51.42857142857143,0.6047619047619048,3.0952380952380953,5.095238095238095,41495.0,0.020476190476190478,22,0.001
Alfie Whiteman,Spurs,0.0,0.21428571428571427,0.0,0.0,2312.1428571428573,0.0,22,0.001
Scott Carson,Man City,0.0,0.8095238095238095,0.0,0.0,691.7619047619048,0.0,22,0.001
Emerson Leite de Souza Junior,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,22,0.001
Amario Cozier-Duberry,Brighton,0.0,0.047619047619047616,0.0,0.0,74.28571428571429,0.0,22,0.001
Jack Stephens,Southampton,37.76190476190476,0.29523809523809524,0.8095238095238095,1.8571428571428572,5661.571428571428,0.013333333333333334,22,0.001
Lesley Ugochukwu,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,22,0.001
Evan Ferguson,Brighton,10.333333333333334,0.8809523809523809,2.7142857142857144,3.0952380952380953,3114.3333333333335,0.027142857142857146,22,0.001
Christian Eriksen,Man Utd,29.952380952380953,0.8904761904761904,1.1428571428571428,6.190476190476191,1085.5714285714287,0.005714285714285715,22,0.001
Danny Ings,West Ham,9.619047619047619,1.1523809523809523,6.619047619047619,4.619047619047619,18106.85714285714,0.0976190476190476,22,0.001
Jean-Ricner Bellegarde,Wolves,39.142857142857146,1.6238095238095238,4.476190476190476,5.476190476190476,673.4761904761905,0.03190476190476191,22,0.001
Tim Ream,Fulham,0.0,0.0,0.0,0.0,0.0,0.0,22,0.001
Benoît Badiashile,Chelsea,11.761904761904763,0.4,0.0,1.0476190476190477,569.0,0.0,22,0.001
Radu Drăgușin,Spurs,53.095238095238095,1.4333333333333333,1.8571428571428572,4.380952380952381,2408.190476190476,0.004761904761904762,22,0.001
Mateo Kovačić,Man City,61.523809523809526,2.9571428571428573,5.9523809523809526,13.952380952380953,32998.619047619046,0.05761904761904762,22,0.001
Lino da Cruz Sousa,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,22,0.001
Nicolás Domínguez,Nott'm Forest,45.904761904761905,0.9904761904761905,6.095238095238095,5.904761904761905,218.52380952380952,0.05761904761904762,22,0.001
Ben Doak,Liverpool,0.0,0.125,0.0,0.0,56.8,0.0,22,0.001
Phil Foden,Man City,54.23809523809524,2.7285714285714286,14.238095238095237,14.380952380952381,46446.42857142857,0.15857142857142859,22,0.001
Mason Mount,Man Utd,11.571428571428571,0.27142857142857146,2.0476190476190474,0.7619047619047619,304.8095238095238,0.019047619047619046,22,0.001
Yasin Ayari,Brighton,52.38095238095238,1.361904761904762,7.285714285714286,7.9523809523809526,240.38095238095238,0.06285714285714286,22,0.001
Facundo Buonanotte,Leicester,52.714285714285715,2.3190476190476192,11.380952380952381,11.523809523809524,21576.0,0.1542857142857143,22,0.001
Caoimhin Kelleher,Liverpool,36.0,2.805,0.0,6.35,29402.95,0.0,22,0.001
Odeluga Offiah,Brighton,0.0,0.047619047619047616,0.0,0.0,125.66666666666667,0.0,22,0.001
Séamus Coleman,Everton,9.8,0.034999999999999996,1.05,0.45,224.45,0.031,22,0.001
Joe White,Newcastle,0.0,0.11904761904761904,0.0,0.0,571.7619047619048,0.0,22,0.001
Mats Wieffer,Brighton,22.095238095238095,1.1095238095238096,2.7142857142857144,4.9523809523809526,766.7619047619048,0.023809523809523808,22,0.001
Miguel Almirón Rejala,Newcastle,7.0476190476190474,0.49523809523809526,1.8095238095238095,1.380952380952381,1969.6666666666667,0.022380952380952383,22,0.001
Tyler Dibling,Southampton,58.333333333333336,1.0476190476190477,10.80952380952381,8.047619047619047,34287.71428571428,0.10095238095238096,22,0.001
Paul Onuachu,Southampton,15.523809523809524,-0.1619047619047619,6.142857142857143,1.0,1959.6190476190477,0.049523809523809526,22,0.001
Bobby Clark,Liverpool,0.0,0.1,0.0,0.0,22.2,0.0,22,0.001
Kieran Tierney,Arsenal,0.6190476190476191,0.27142857142857146,0.09523809523809523,0.3333333333333333,147.28571428571428,0.0,22,0.001
Darwin Núñez Ribeiro,Liverpool,37.45,2.455,11.6,7.05,12177.6,0.12150000000000001,22,0.001
Josh Bowler,Nott'm Forest,0.0,0.07142857142857142,0.0,0.0,58.095238095238095,0.0,22,0.001
Sugawara Yukinari,Southampton,50.714285714285715,1.0523809523809524,3.6666666666666665,5.809523809523809,1524.4285714285713,0.017619047619047618,22,0.001
Aaron Wan-Bissaka,West Ham,81.61904761904762,3.0428571428571427,5.0,11.0,37666.666666666664,0.04428571428571429,22,0.001
Bobby De Cordova-Reid,Leicester,12.952380952380953,1.3142857142857143,2.1904761904761907,4.333333333333333,305.0,0.03428571428571429,22,0.001
Nathan Broadhead,Ipswich,14.380952380952381,0.1761904761904762,2.8095238095238093,2.380952380952381,65.0952380952381,0.03333333333333333,22,0.001
Matheus Luiz Nunes,Man City,29.38095238095238,2.0476190476190474,4.238095238095238,7.0476190476190474,3411.0476190476193,0.008095238095238096,22,0.001
