name,team,minutes,xP,threat,bps,transfers_in,expected_goals,GW,predicted_goals
Marco Alexandre Saraiva da Silva,Fulham,0.0,7.542857142857143,0.0,0.0,8710.857142857143,0.0,23,0.001
Pep Guardiola,Man City,0.0,6.2125,0.0,0.0,25770.375,0.0,23,0.001
Abdukodir Khusanov,Man City,90.0,2.9749999999999996,0.0,20.25,23353.25,0.0,23,0.001
Andrés García,Aston Villa,45.142857142857146,0.7714285714285715,0.0,3.7142857142857144,7323.285714285715,0.005714285714285714,23,0.001
Nuno Herlander Simões Espírito Santo,Nott'm Forest,0.0,6.3,0.0,0.0,28392.0,0.0,23,0.001
Vítor Manuel de Oliveira Lopes Pereira,Wolves,0.0,7.944444444444445,0.0,0.0,29961.11111111111,0.0,23,0.001
Kieran McKenna,Ipswich,0.0,3.922222222222222,0.0,0.0,4952.888888888889,0.0,23,0.001
Ruben Filipe Marques Diogo Amorim,Man Utd,0.0,4.928571428571429,0.0,0.0,23649.85714285714,0.0,23,0.001
Mikel Arteta,Arsenal,0.0,6.733333333333333,0.0,0.0,46408.555555555555,0.0,23,0.001
Ruud van Nistelrooij,Leicester,0.0,2.15,0.0,0.0,213.5,0.0,23,0.001
Andoni Iraola,Bournemouth,0.0,4.0375,0.0,0.0,49736.5,0.0,23,0.001
Oliver Glasner,Crystal Palace,0.0,7.144444444444444,0.0,0.0,86296.88888888889,0.0,23,0.001
Ange Postecoglou,Spurs,0.0,5.1571428571428575,0.0,0.0,12857.57142857143,0.0,23,0.001
Enzo Maresca,Chelsea,0.0,5.3375,0.0,0.0,32169.75,0.0,23,0.001
Graham Potter,West Ham,0.0,4.971428571428571,0.0,0.0,16653.85714285714,0.0,23,0.001
Woyo Coulibaly,Leicester,7.5,0.6,0.0,3.0,640.5,0.0,23,0.001
Matai Akinmboni,Bournemouth,0.0,0.7,0.0,0.0,155.0,0.0,23,0.001
Eddie Howe,Newcastle,0.0,10.475,0.0,0.0,113605.75,0.0,23,0.001
Julio Soler,Bournemouth,0.5,0.75,0.0,3.0,1889.5,0.0,23,0.001
Henry Cartwright,Leicester,0.0,-0.05000000000000001,0.0,0.0,52.166666666666664,0.0,23,0.001
Benjamin Arthur,Brentford,0.0,0.175,0.0,0.0,229.25,0.0,23,0.001
Max Alleyne,Man City,0.0,0.8,0.0,0.0,64.75,0.0,23,0.001
Archie Harris,Bournemouth,0.0,0.175,0.0,0.0,249.0,0.0,23,0.001
Spike Brits,Man City,0.0,0.825,0.0,0.0,90.75,0.0,23,0.001
Jayden Danns,Liverpool,2.5,1.325,0.0,0.5,1471.0,0.0,23,0.001
Remy Rees-Dottin,Bournemouth,0.25,0.15000000000000002,0.0,0.75,4084.25,0.0,23,0.001
Zach Abbott,Nott'm Forest,0.0,0.06666666666666665,0.0,0.0,439.6666666666667,0.0,23,0.001
Thomas Wilson-Brown,Leicester,0.0,0.2333333333333333,0.0,0.0,94.66666666666667,0.0,23,0.001
Jamaldeen Jimoh,Aston Villa,0.0,0.6,0.0,0.0,29.5,0.0,23,0.001
Wes Okoduwa,Wolves,0.0,0.6,0.0,0.0,123.5,0.0,23,0.001
Welington Damascena Santos,Southampton,26.833333333333332,0.016666666666666663,0.0,2.6666666666666665,870.8333333333334,0.0016666666666666668,23,0.001
Antonín Kinsky,Spurs,90.0,1.75,0.0,13.0,27068.5,0.0,23,0.001
Emmanuel Agbadou,Wolves,90.0,1.7222222222222223,0.0,14.0,12006.333333333334,0.030000000000000002,23,0.001
Dominic Sadi,Bournemouth,0.0,0.7,0.0,0.0,0.0,0.0,23,0.001
Martin Sherif,Everton,0.0,1.1,0.0,0.0,0.0,0.0,23,0.001
Wayne Hennessey,Nott'm Forest,0.0,0.3,0.0,0.0,111.0,0.0,23,0.001
Joachim Kayi-Sanda,Southampton,0.0,0.7,0.0,0.0,7.0,0.0,23,0.001
Ben Godfrey,Ipswich,0.0,1.2,0.0,0.0,963.0,0.0,23,0.001
Daniel Adu-Adjei,Bournemouth,0.0,0.6,0.0,0.0,0.0,0.0,23,0.001
Diego Gómez,Brighton,37.54545454545455,1.0909090909090908,0.0,6.7272727272727275,1415.4545454545455,0.02909090909090909,23,0.001
Ivan Juric,Southampton,0.0,1.6714285714285713,0.0,0.0,620.5714285714286,0.0,23,0.001
Albert Grønbæk,Southampton,35.25,0.15000000000000002,0.0,3.25,489.25,0.03,23,0.001
Samuel Rak-Sakyi,Chelsea,0.0,0.7000000000000001,0.0,0.0,30.5,0.0,23,0.001
Coby Ebere,Everton,,,,,,,23,0.001
Aaron Anselmino,Chelsea,,,,,,,23,0.001
Sékou Koné,Man Utd,,,,,,,23,0.001
Iwan Morgan,Brentford,,,,,,,23,0.001
Shumaira Mheuka,Chelsea,1.0,1.5,0.0,5.0,660.0,0.06,23,0.001
Hubert Graczyk,Man Utd,,,,,,,23,0.001
Ishé Samuels-Smith,Chelsea,,,,,,,23,0.001
Mateus Mané,Wolves,,,,,,,23,0.001
Genesis Antwi,Chelsea,,,,,,,23,0.001
Claudio Echeverri,Man City,,,,,,,23,0.001
Dermot Mee,Man Utd,,,,,,,23,0.001
Sean Neave,Newcastle,,,,,,,23,0.001
Benjamin Fredrick,Brentford,,,,,,,23,0.001
Charlie Tasker,Brighton,,,,,,,23,0.001
Jimi Gower,Arsenal,,,,,,,23,0.001
Jeremy Monga,Leicester,16.0,0.7,0.0,1.0,0.0,0.0,23,0.001
Freddie Simmonds,Brighton,,,,,,,23,0.001
Harry Howell,Brighton,,,,,,,23,0.001
Jack Henry-Francis,Arsenal,,,,,,,23,0.001
Jake Evans,Leicester,1.0,1.2,0.0,3.0,0.0,0.0,23,0.001
Jay Robinson,Southampton,1.0,0.6,0.0,4.0,0.0,0.0,23,0.001
Olabade Aluko,Leicester,,,,,,,23,0.001
Patrick Dorgu,Man Utd,90.0,1.375,0.0,15.75,16756.0,0.075,23,0.001
Ayden Heaven,Man Utd,47.5,0.19999999999999998,0.0,10.0,10447.5,0.0,23,0.001
Unai Emery,Aston Villa,0.0,7.111111111111111,0.0,0.0,202840.33333333334,0.0,23,0.001
Axel Disasi,Aston Villa,90.0,0.7000000000000001,0.0,17.333333333333332,59721.0,0.0033333333333333335,23,0.001
Jack Porter,Arsenal,,,,,,,23,0.001
David Moyes,Everton,0.0,10.64,0.0,0.0,197689.3,0.0,23,0.001
Arne Slot,Liverpool,0.0,11.39090909090909,0.0,0.0,422248.8181818182,0.0,23,0.001
Joe Knight,Brighton,,,,,,,23,0.001
Isaac Heath,Everton,,,,,,,23,0.001
Michael Kayode,Brentford,9.666666666666666,0.85,0.0,4.333333333333333,810.5,0.0,23,0.001
Dante Cassanova,Spurs,,,,,,,23,0.001
Julian Eyestone,Brentford,,,,,,,23,0.001
Elyh Harrison,Man Utd,,,,,,,23,0.001
Mathis Amougou,Chelsea,7.0,1.3,0.0,2.0,178.0,0.0,23,0.001
Alex Palmer,Ipswich,90.0,1.8166666666666667,0.0,11.666666666666666,5041.0,0.0,23,0.001
Evan Ferguson,West Ham,22.833333333333332,0.6333333333333333,0.0,3.3333333333333335,34505.333333333336,0.09333333333333334,23,0.001
Nasser Djiga,Wolves,6.333333333333333,0.5666666666666667,0.0,2.6666666666666665,1251.3333333333333,0.0,23,0.001
Kevin Danso,Spurs,86.75,2.8,0.0,16.0,5243.5,0.08249999999999999,23,0.001
Chido Obi-Martin,Man Utd,3.0,0.7000000000000001,0.0,2.5,9856.5,0.0,23,0.001
Jack Moorhouse,Man Utd,,,,,,,23,0.001
Ben Chilwell,Crystal Palace,23.4,0.6799999999999999,0.0,4.0,58523.2,0.016,23,0.001
Eiran Cashin,Brighton,,,,,,,23,0.001
Nico González,Man City,81.57142857142857,2.5142857142857147,0.0,11.428571428571429,3825.4285714285716,0.03142857142857143,23,0.001
Tyler Fredricson,Man Utd,,,,,,,23,0.001
Willian Borges da Silva,Fulham,22.285714285714285,1.0285714285714287,0.0,4.571428571428571,925.0,0.018571428571428572,23,0.001
Divin Mubama,Man City,3.857142857142857,0.5857142857142856,0.0,0.2857142857142857,3985.4285714285716,0.005714285714285714,23,0.001
Alfie Dorrington,Spurs,2.1666666666666665,0.7333333333333334,0.0,0.6666666666666666,169.66666666666666,0.0,23,0.001
Joachim Andersen,Fulham,63.32142857142857,1.0,1.8928571428571428,8.428571428571429,128284.85714285714,0.015357142857142857,23,0.001
Kaden Rodney,Crystal Palace,0.0,-0.047368421052631574,0.0,0.0,218.1578947368421,0.0,23,0.001
Matt Turner,Crystal Palace,0.0,-0.10526315789473684,0.0,0.0,12563.947368421053,0.0,23,0.001
Asher Agbinone,Crystal Palace,0.21052631578947367,0.06315789473684211,0.05263157894736842,0.21052631578947367,469.2631578947368,0.0010526315789473684,23,0.001
Matt O'Riley,Brighton,24.2,0.9079999999999999,4.0,5.44,1811.0,0.0704,23,0.001
Odsonne Edouard,Leicester,1.368421052631579,0.042105263157894736,0.9473684210526315,0.5789473684210527,1746.3684210526317,0.0,23,0.001
Franco Umeh-Chibueze,Crystal Palace,0.0,0.01578947368421053,0.0,0.0,295.0,0.0,23,0.001
Norberto Murara Neto,Arsenal,0.0,0.9421052631578947,0.0,0.0,3746.315789473684,0.0,23,0.001
Dara O'Shea,Ipswich,85.46153846153847,1.4461538461538461,4.538461538461538,8.423076923076923,53667.46153846154,0.039615384615384615,23,0.001
Oliwier Zych,Aston Villa,0.0,0.0,0.0,0.0,4318.8421052631575,0.0,23,0.001
Sil Swinkels,Aston Villa,0.0,0.0,0.0,0.0,423.4736842105263,0.0,23,0.001
Salah-Eddine Oulad M'hand,Arsenal,0.0,0.7947368421052632,0.0,0.0,111.3157894736842,0.0,23,0.001
Tommy Setford,Arsenal,0.0,0.8526315789473684,0.0,0.0,180.3684210526316,0.0,23,0.001
Kaelan Casey,West Ham,0.05263157894736842,-0.05263157894736842,0.0,0.15789473684210525,1383.578947368421,0.0,23,0.001
James Ward-Prowse,Nott'm Forest,20.842105263157894,0.4263157894736842,0.5789473684210527,3.210526315789474,1288.4736842105262,0.0031578947368421056,23,0.001
Chiedozie Ogbene,Ipswich,12.473684210526315,0.32105263157894737,0.631578947368421,1.5263157894736843,129.8421052631579,0.0,23,0.001
Bastien Meupiyou,Wolves,0.0,-0.015789473684210527,0.0,0.0,1424.2105263157894,0.0,23,0.001
Eddie Nketiah,Crystal Palace,29.346153846153847,0.95,7.0,5.153846153846154,27390.23076923077,0.14769230769230768,23,0.001
Reiss Nelson,Fulham,25.31578947368421,1.1210526315789473,10.263157894736842,7.368421052631579,823.9473684210526,0.056315789473684215,23,0.001
Jack Clarke,Ipswich,33.67857142857143,1.3642857142857143,2.75,6.714285714285714,1730.2142857142858,0.03464285714285715,23,0.001
Ethan Wheatley,Man Utd,0.0,-0.07894736842105263,0.0,0.0,23804.63157894737,0.0,23,0.001
André Trindade da Costa Neto,Wolves,66.56666666666666,1.4266666666666665,0.4,11.833333333333334,1376.4333333333334,0.009000000000000001,23,0.001
Raheem Sterling,Arsenal,14.166666666666666,1.2916666666666667,3.0833333333333335,1.9166666666666667,21529.166666666668,0.045000000000000005,23,0.001
Bilal El Khannouss,Leicester,58.13333333333333,1.8633333333333333,1.6666666666666667,9.733333333333333,9319.066666666668,0.027333333333333334,23,0.001
Aaron Ramsdale,Southampton,74.48275862068965,1.3586206896551725,0.0,8.551724137931034,56874.137931034486,0.0,23,0.001
Jadon Sancho,Chelsea,55.275862068965516,2.7275862068965515,7.586206896551724,11.827586206896552,60522.10344827586,0.06517241379310346,23,0.001
Ferdi Kadioglu,Brighton,20.263157894736842,0.9,2.1052631578947367,3.1052631578947367,3879.7368421052633,0.023157894736842106,23,0.001
Roman Dixon,Everton,4.7368421052631575,0.0,0.0,0.0,546.1578947368421,0.0,23,0.001
Lesley Ugochukwu,Southampton,42.13333333333333,0.22666666666666666,0.6666666666666666,4.866666666666666,13457.066666666668,0.024,23,0.001
Issa Kaboré,Man City,0.0,0.22000000000000003,0.0,0.0,24.55,0.0,23,0.001
Sepp van den Berg,Brentford,73.0,1.1964285714285714,3.6785714285714284,6.678571428571429,86920.89285714286,0.046071428571428576,23,0.001
Asmir Begovic,Everton,0.0,0.0,0.0,0.0,1976.9473684210527,0.0,23,0.001
Álex Moreno Lopera,Nott'm Forest,42.18181818181818,1.4772727272727273,1.1363636363636365,5.954545454545454,8063.227272727273,0.007727272727272728,23,0.001
Jens Cajuste,Ipswich,56.5,1.2633333333333332,0.5333333333333333,8.8,6787.566666666667,0.017,23,0.001
João Félix Sequeira,Chelsea,17.238095238095237,1.4047619047619047,6.714285714285714,4.285714285714286,10134.047619047618,0.10952380952380951,23,0.001
Ilkay Gündogan,Man City,61.41379310344828,2.6999999999999997,5.137931034482759,11.655172413793103,18123.896551724138,0.09068965517241379,23,0.001
Georginio Rutter,Brighton,58.964285714285715,3.0214285714285714,9.678571428571429,10.285714285714286,28216.25,0.16321428571428573,23,0.001
Mateus Gonçalo Espanha Fernandes,Southampton,77.74193548387096,1.7096774193548387,8.161290322580646,13.806451612903226,2206.5806451612902,0.12322580645161291,23,0.001
Ramón Sosa,Nott'm Forest,10.391304347826088,0.7999999999999999,3.260869565217391,3.9130434782608696,1042.9130434782608,0.044347826086956525,23,0.001
Sander Berge,Fulham,60.8,1.18,0.5666666666666667,9.733333333333333,939.3333333333334,0.005333333333333333,23,0.001
Armando Broja,Everton,12.045454545454545,0.1272727272727273,1.3181818181818181,0.8636363636363636,1443.2272727272727,0.005000000000000001,23,0.001
Destiny Udogie,Spurs,67.03846153846153,1.9,4.461538461538462,9.615384615384615,43769.42307692308,0.011923076923076923,23,0.001
Justin Devenny,Crystal Palace,12.071428571428571,0.9535714285714285,1.0357142857142858,3.4642857142857144,5257.678571428572,0.018571428571428572,23,0.001
Maxwel Cornet,Southampton,3.736842105263158,-0.6052631578947368,0.3684210526315789,0.631578947368421,114.89473684210526,0.008421052631578947,23,0.001
Kepa Arrizabalaga,Bournemouth,75.0,2.3,0.0,10.9,124010.93333333333,0.002,23,0.001
Sam Johnstone,Wolves,33.1578947368421,0.4789473684210526,0.0,2.210526315789474,2763.0526315789475,0.0,23,0.001
Federico Chiesa,Liverpool,1.5714285714285714,0.7,0.7142857142857143,0.38095238095238093,4704.761904761905,0.011904761904761904,23,0.001
Ryan Fraser,Southampton,15.15,-0.185,0.65,1.55,241.65,0.001,23,0.001
Trevoh Chalobah,Crystal Palace,58.888888888888886,2.4000000000000004,8.11111111111111,12.0,9330.555555555555,0.06666666666666667,23,0.001
Orel Mangala,Everton,66.15789473684211,1.8789473684210527,4.526315789473684,9.210526315789474,470.94736842105266,0.059473684210526324,23,0.001
Lewis Orford,West Ham,5.875,0.024999999999999994,0.0,1.625,281.625,0.00375,23,0.001
Paris Maghoma,Brentford,7.466666666666667,0.32,0.26666666666666666,2.1333333333333333,295.06666666666666,0.008,23,0.001
Ollie Scarles,West Ham,27.523809523809526,0.7,0.09523809523809523,4.238095238095238,5139.047619047619,0.005238095238095238,23,0.001
Josh Wilson-Esbrand,Man City,0.0,0.7000000000000001,0.0,0.0,181.54545454545453,0.0,23,0.001
Callum Bates,Everton,0.0,-0.039999999999999994,0.0,0.0,145.5,0.0,23,0.001
Callum Olusesi,Spurs,0.0,0.36,0.0,0.0,89.0,0.0,23,0.001
Malachi Hardy,Spurs,0.0,0.37,0.0,0.0,202.1,0.0,23,0.001
Ben Broggio,Aston Villa,0.0,0.06000000000000001,0.0,0.0,130.5,0.0,23,0.001
Max Kinsey,Bournemouth,0.0,0.019999999999999997,0.0,0.0,323.1,0.0,23,0.001
Tom Edozie,Wolves,0.0,0.06000000000000001,0.0,0.0,231.7,0.0,23,0.001
Ruairi McConville,Brighton,0.0,0.12,0.0,0.0,107.5,0.0,23,0.001
Treymaurice Nyoni,Liverpool,0.0,0.95,0.0,0.0,60.5,0.0,23,0.001
Ezra Mayers,West Ham,0.0,-0.08888888888888889,0.0,0.0,184.77777777777777,0.0,23,0.001
Jacob Slater,Brighton,0.0,0.13333333333333333,0.0,0.0,108.22222222222223,0.0,23,0.001
Ben Winterburn,Bournemouth,1.9090909090909092,0.13636363636363638,0.0,1.0,397.1818181818182,0.0,23,0.001
Luca Williams-Barnett,Spurs,0.0,0.4555555555555555,0.0,0.0,85.88888888888889,0.0,23,0.001
Samuel Amissah,Fulham,0.0,-0.14444444444444446,0.0,0.0,326.44444444444446,0.0,23,0.001
Amara Nallo,Liverpool,0.0,1.1,0.0,0.0,71.57142857142857,0.0,23,0.001
Godwill Kukonki,Man Utd,0.0,-0.1,0.0,0.0,59.125,0.0,23,0.001
Joseph O'Brien-Whitmarsh,Southampton,0.0,-0.475,0.0,0.0,77.875,0.0,23,0.001
Tyrique George,Chelsea,7.8,1.0699999999999998,0.0,2.6,477.3,0.013000000000000001,23,0.001
Josh Acheampong,Chelsea,23.857142857142858,0.9142857142857144,1.8571428571428572,1.1428571428571428,1906.142857142857,0.03142857142857143,23,0.001
Maeson King,Spurs,0.0,0.5333333333333333,0.0,0.0,170.0,0.0,23,0.001
Zach Marsh,Crystal Palace,0.0,-0.045454545454545456,0.0,0.0,6803.909090909091,0.0,23,0.001
Jahmai Simpson-Pusey,Man City,7.916666666666667,0.7833333333333333,0.16666666666666666,0.5833333333333334,403.9166666666667,0.0,23,0.001
Manuel Ugarte,Man Utd,56.51851851851852,1.1074074074074074,0.7407407407407407,9.37037037037037,4941.222222222223,0.02962962962962963,23,0.001
Jayce Fitzgerald,Man Utd,0.0,-0.11666666666666665,0.0,0.0,38.166666666666664,0.0,23,0.001
Felipe Rodrigues da Silva,Nott'm Forest,26.91304347826087,1.108695652173913,0.0,6.260869565217392,2883.3478260869565,0.0034782608695652175,23,0.001
Kadan Young,Aston Villa,0.0,-0.022222222222222216,0.0,0.0,3036.3333333333335,0.0,23,0.001
Ismeal Kabia,Arsenal,0.0,0.7833333333333333,0.0,0.0,131.33333333333334,0.0,23,0.001
Carlos Soler,West Ham,42.96551724137931,1.210344827586207,3.9310344827586206,6.517241379310345,1561.9310344827586,0.05862068965517241,23,0.001
Ayden Heaven,Arsenal,0.0,0.7777777777777778,0.0,0.0,358.55555555555554,0.0,23,0.001
Maxence Lacroix,Crystal Palace,89.76923076923077,3.088461538461538,3.923076923076923,15.346153846153847,31693.69230769231,0.10461538461538461,23,0.001
Jayden Meghoma,Brentford,0.2222222222222222,0.0,0.0,0.16666666666666666,325.8888888888889,0.0,23,0.001
Carlos Roberto Forbs Borges,Wolves,13.055555555555555,0.36666666666666664,1.9444444444444444,1.7777777777777777,173.33333333333334,0.008333333333333333,23,0.001
Maldini Kacurri,Arsenal,0.0,0.7777777777777778,0.0,0.0,570.8333333333334,0.0,23,0.001
Tony Yogane,Brentford,0.0,0.005882352941176476,0.0,0.0,160.41176470588235,0.0,23,0.001
Vítezslav Jaros,Liverpool,0.6875,0.8625,0.0,0.375,2184.375,0.0,23,0.001
Alfie Pond,Wolves,0.0625,0.05,0.0,0.1875,7895.0625,0.0,23,0.001
Josh Nichols,Arsenal,0.0,0.8125,0.0,0.0,241.6875,0.0,23,0.001
Imari Samuels,Brighton,0.0,-0.0625,0.0,0.0,325.8125,0.0,23,0.001
Caleb Kporha,Crystal Palace,0.7333333333333333,0.04000000000000001,0.0,0.06666666666666667,299.26666666666665,0.0,23,0.001
Nathan Butler-Oyedeji,Arsenal,0.0,0.7666666666666667,0.0,0.0,3264.6,0.0,23,0.001
Jack Fletcher,Man Utd,0.0,-0.09999999999999999,0.0,0.0,73.92857142857143,0.0,23,0.001
Harvey Davies,Liverpool,0.0,0.9166666666666666,0.0,0.0,110.83333333333333,0.0,23,0.001
Harry Amass,Man Utd,1.5,-0.07142857142857142,0.0,0.07142857142857142,523.7142857142857,0.0,23,0.001
Killian Cahill,Brighton,0.0,-0.07692307692307693,0.0,0.0,13456.846153846154,0.0,23,0.001
Jacob Wright,Man City,0.0,0.7166666666666667,0.0,0.0,148.0,0.0,23,0.001
Jordan Pickford,Everton,90.0,3.95625,0.0,15.125,762763.0625,0.0,23,0.001
Marcus Myers-Harness,Ipswich,2.0476190476190474,0.004761904761904761,0.2857142857142857,0.19047619047619047,16.523809523809526,0.0,23,0.001
Dan Burn,Newcastle,86.89655172413794,3.003448275862069,4.310344827586207,13.206896551724139,301402.0,0.039655172413793106,23,0.001
Moussa Diaby,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Leandro Trossard,Arsenal,65.375,3.875,11.09375,13.3125,125660.46875,0.16,23,0.001
Jacob Greaves,Ipswich,58.84615384615385,0.7846153846153846,2.5,5.538461538461538,130008.0,0.0476923076923077,23,0.001
Alfie Whiteman,Spurs,0.0,0.21428571428571427,0.0,0.0,2312.1428571428573,0.0,23,0.001
Séamus Coleman,Everton,9.8,0.034999999999999996,1.05,0.45,224.45,0.031,23,0.001
Fabian Schär,Newcastle,75.9,3.2,3.433333333333333,12.133333333333333,82429.0,0.06533333333333333,23,0.001
Joe White,Newcastle,0.0,0.11904761904761904,0.0,0.0,571.7619047619048,0.0,23,0.001
Miguel Almirón Rejala,Newcastle,6.818181818181818,0.5409090909090909,1.7272727272727273,1.6363636363636365,3641.5,0.023636363636363636,23,0.001
James Garner,Everton,33.87096774193548,0.7419354838709677,0.16129032258064516,5.354838709677419,806.741935483871,0.00935483870967742,23,0.001
Marcus Tavernier,Bournemouth,52.58620689655172,2.3620689655172415,9.482758620689655,9.758620689655173,10583.51724137931,0.1782758620689655,23,0.001
Lewis Dobbin,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Viljami Sinisalo,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Omari Kellyman,Chelsea,0.0,0.0,0.0,0.0,149.66666666666666,0.0,23,0.001
Daniel Castelo Podence,Wolves,2.1904761904761907,0.1285714285714286,0.047619047619047616,0.42857142857142855,49.95238095238095,0.0019047619047619048,23,0.001
Martial Godo,Fulham,0.6666666666666666,-0.047619047619047616,0.2857142857142857,0.047619047619047616,255.66666666666666,0.0,23,0.001
Harrison Reed,Fulham,3.5416666666666665,0.2625,0.375,1.375,481.375,0.009583333333333334,23,0.001
Guido Rodríguez,West Ham,42.333333333333336,1.0708333333333333,0.9583333333333334,6.875,1160.4583333333333,0.009166666666666667,23,0.001
Will Alves,Leicester,0.047619047619047616,-0.20952380952380953,0.0,0.14285714285714285,572.8571428571429,0.0,23,0.001
Carlos Baleba,Brighton,69.2258064516129,1.7935483870967743,3.6774193548387095,11.96774193548387,7506.096774193548,0.09645161290322582,23,0.001
James Hill,Bournemouth,17.28,0.32799999999999996,0.04,2.2,14228.92,0.011199999999999998,23,0.001
David Datro Fofana,Chelsea,0.0,0.03333333333333333,0.0,0.0,225.0952380952381,0.0,23,0.001
Ryan Fraser,Newcastle,0.0,1.55,0.0,0.0,76.5,0.0,23,0.001
Taiwo Awoniyi,Nott'm Forest,12.428571428571429,0.8535714285714285,3.2142857142857144,2.892857142857143,10482.392857142857,0.0767857142857143,23,0.001
Ola Aina,Nott'm Forest,85.51724137931035,3.889655172413793,2.0344827586206895,15.827586206896552,1019560.8275862068,0.019655172413793102,23,0.001
Tariq Lamptey,Brighton,25.846153846153847,1.2076923076923076,1.1923076923076923,4.576923076923077,10526.384615384615,0.013076923076923076,23,0.001
Rico Henry,Brentford,0.14285714285714285,0.009523809523809525,0.0,0.14285714285714285,63.904761904761905,0.0,23,0.001
Facundo Buonanotte,Leicester,47.82142857142857,1.8678571428571427,8.535714285714286,9.285714285714286,31040.535714285714,0.12678571428571428,23,0.001
Caoimhin Kelleher,Liverpool,40.90909090909091,2.959090909090909,0.0,7.090909090909091,39111.09090909091,0.0,23,0.001
Odeluga Offiah,Brighton,0.0,0.047619047619047616,0.0,0.0,125.66666666666667,0.0,23,0.001
Lino da Cruz Sousa,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Amario Cozier-Duberry,Brighton,0.0,0.047619047619047616,0.0,0.0,74.28571428571429,0.0,23,0.001
Emerson Leite de Souza Junior,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Scott Carson,Man City,0.0,0.8095238095238095,0.0,0.0,691.7619047619048,0.0,23,0.001
Ethan Brierley,Brentford,0.0,-0.047619047619047616,0.0,0.0,574.7619047619048,0.0,23,0.001
Andrey Nascimento dos Santos,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,23,0.001
Mateusz Lis,Southampton,0.0,0.0,0.0,0.0,42.285714285714285,0.0,23,0.001
Timothy Castagne,Fulham,50.21875,1.0125,2.0,6.46875,66564.96875,0.011875,23,0.001
Daniel Iversen,Leicester,0.0,-0.23809523809523808,0.0,0.0,3604.4761904761904,0.0,23,0.001
Mads Hermansen,Leicester,73.5,1.6566666666666667,0.0,6.933333333333334,17638.333333333332,0.0,23,0.001
Rob Holding,Crystal Palace,0.0,-0.004761904761904766,0.0,0.0,155.38095238095238,0.0,23,0.001
Mark O’Mahony,Brighton,0.0,0.047619047619047616,0.0,0.0,1483.7142857142858,0.0,23,0.001
Ryan Sessegnon,Fulham,8.344827586206897,0.7689655172413793,0.0,2.1379310344827585,6673.620689655172,0.043448275862068966,23,0.001
Josh Dasilva,Brentford,0.0,0.0,0.0,0.0,15.095238095238095,0.0,23,0.001
Jadon Sancho,Man Utd,0.0,0.7666666666666666,0.0,0.0,914.0,0.0,23,0.001
Sam Johnstone,Crystal Palace,0.0,1.1,0.0,0.0,306.0,0.0,23,0.001
Jonny Evans,Man Utd,13.714285714285714,0.5285714285714286,0.2857142857142857,2.9523809523809526,418.04761904761904,0.0038095238095238095,23,0.001
Ângelo Gabriel Borges Damaceno,Chelsea,0.0,0.0,0.0,0.0,282.85714285714283,0.0,23,0.001
Nathan Patterson,Everton,8.25,0.12083333333333335,0.3333333333333333,1.2083333333333333,465.625,0.002916666666666667,23,0.001
Robin Olsen,Aston Villa,6.136363636363637,0.1,0.0,1.3636363636363635,1108.1818181818182,0.0,23,0.001
Garang Kuol,Newcastle,0.0,0.047619047619047616,0.0,0.0,394.85714285714283,0.0,23,0.001
Kyle Walker,Man City,46.0,1.3571428571428572,1.380952380952381,3.0,8795.47619047619,0.005714285714285714,23,0.001
Shea Charles,Southampton,0.0,-0.023809523809523808,0.0,0.0,51.95238095238095,0.0,23,0.001
Samuel Edozie,Southampton,3.0476190476190474,0.019047619047619046,1.0476190476190477,0.2857142857142857,22.047619047619047,0.0,23,0.001
Robert Sánchez,Chelsea,83.57142857142857,3.4535714285714287,0.0,13.214285714285714,307080.1785714286,0.0,23,0.001
Sergio Reguilón,Spurs,4.0476190476190474,0.2857142857142857,0.42857142857142855,0.8095238095238095,558.5714285714286,0.0033333333333333335,23,0.001
Conor Townsend,Ipswich,12.846153846153847,0.003846153846153841,0.0,1.6538461538461537,14681.884615384615,0.0011538461538461537,23,0.001
Ricardo Barbosa Pereira,Leicester,8.44,0.011999999999999993,0.08,1.2,1465.16,0.0036,23,0.001
Massimo Luongo,Ipswich,7.782608695652174,0.13043478260869565,0.0,1.434782608695652,5251.304347826087,0.0,23,0.001
Harvey Elliott,Liverpool,6.24,0.948,0.32,2.16,5635.72,0.0164,23,0.001
Rúben Gato Alves Dias,Man City,59.62068965517241,1.975862068965517,2.6206896551724137,9.275862068965518,86904.03448275862,0.04448275862068966,23,0.001
Jarrad Branthwaite,Everton,64.875,2.365625,1.40625,11.09375,67211.1875,0.0234375,23,0.001
Romelu Lukaku Bolingoli,Chelsea,0.0,0.05238095238095238,0.0,0.0,383.2857142857143,0.0,23,0.001
Ben Chilwell,Chelsea,0.0,0.3047619047619048,0.0,0.0,1907.5714285714287,0.0,23,0.001
George Hirst,Ipswich,11.09375,0.784375,2.125,3.6875,1563.25,0.0384375,23,0.001
